method,n_strata,zx_influence_scale,ARI_mean,ARI_sd,ARI_se,ARI_ci95,C1_heterogeneity_mean,C1_heterogeneity_sd,C1_heterogeneity_se,C1_heterogeneity_ci95,W_true_mean,W_true_sd,W_true_se,W_true_ci95,W_est_mean,W_est_sd,W_est_se,W_est_ci95,bias_crude_mean,bias_crude_sd,bias_crude_se,bias_crude_ci95,bias_stratified_mean,bias_stratified_sd,bias_stratified_se,bias_stratified_ci95,bias_reduction_mean,bias_reduction_sd,bias_reduction_se,bias_reduction_ci95,bias_reduction_relative_mean,bias_reduction_relative_sd,bias_reduction_relative_se,bias_reduction_relative_ci95,abs_bias_crude_mean,abs_bias_stratified_mean,abs_bias_crude_se,abs_bias_stratified_se
Prognostic_score,5,1.0,0.026769556961283626,0.005440585440279095,0.0007694149716892292,0.0015080533445108893,0.8781330085342465,0.16912258140353756,0.02391754483244306,0.0468783878715884,0.32602908351963317,0.04281170377553146,0.006054489210765603,0.011866798853100581,0.10187895895576986,0.13462891574122157,0.019039403852882022,0.03731723155164876,0.01856279845330446,0.017118327425919563,0.002420897081087876,0.004744958278932237,0.016595578625833704,0.013697772640118325,0.001937157584195845,0.0037968288650238563,0.0019672198274707535,0.00973041415099683,0.00137608836598468,0.0026971331973299727,0.10597646860301713,6.160051729560703,0.06675130369628528,1.7074792253694588,0.01856279845330446,0.016595578625833704,0.002420897081087876,0.001937157584195845
baseline_oracle_kmeans,3,0.3,0.3269471328011865,0.014734366742100824,0.002083754127965806,0.00408415809081298,0.8694198313232131,0.23064523969230627,0.03261816260696528,0.06393159870965195,0.2363580500056949,0.0661515319133989,0.009355239360368533,0.018336269146322325,0.0047466125495465115,0.004008999764442895,0.0005669581838425686,0.0011112380403314344,0.015221504090692164,0.01305449151146688,0.0018461838945400906,0.0036185204332985776,0.015124762539527731,0.011953352690837908,0.00169045934912119,0.0033133003242775323,9.674155116442595e-05,0.005055857339086808,0.0007150062018360111,0.0014014121555985819,0.006355584217435428,2.1004497689236845,0.04666868357605535,0.5822149718578804,0.015221504090692164,0.015124762539527731,0.0018461838945400906,0.00169045934912119
baseline_oracle_kmeans,3,0.5,0.32883966933563336,0.011864710755668311,0.0016779234864300059,0.0032887300334028115,0.8607286192518876,0.22795195820208342,0.032237275085889125,0.06318505916834269,0.22211498111756747,0.05757778388407195,0.008142728286024158,0.01595974744060735,0.009178539946333301,0.008768147847988423,0.0012400033603517694,0.002430406586289468,0.020953870911967966,0.016049797295853683,0.0022697841009135305,0.00444877683779052,0.02010284615458594,0.014244343429464967,0.0020144543665049437,0.003948330558349689,0.0008510247573820281,0.005107821320509089,0.0007223550185642405,0.0014158158363859112,0.04061420254793868,1.6229690097435352,0.032531970702829635,0.44986405783854566,0.020953870911967966,0.02010284615458594,0.0022697841009135305,0.0020144543665049437
baseline_oracle_kmeans,3,1.0,0.3295974992158361,0.009858508865837919,0.0013942036942843385,0.0027326392407973034,0.8427709227884865,0.253214323905319,0.035809913105403594,0.07018742968659104,0.21701086800188968,0.05896740897386725,0.008339250950884402,0.01634493186373343,0.017349540051036175,0.017177216951457,0.002429225317657552,0.004761281622608801,0.019020562654715214,0.015148591769945055,0.0021423343931909746,0.004198975410654311,0.01821627060899108,0.014543686074814783,0.002056787809389979,0.004031304106404359,0.0008042920457241345,0.004977931704040905,0.000703985852842166,0.0013798122715706453,0.04228539714227375,2.380772014236814,0.03595340451035405,0.6599163340045946,0.019020562654715214,0.01821627060899108,0.0021423343931909746,0.002056787809389979
baseline_oracle_kmeans,5,0.3,0.3752256862997337,0.020468852742511798,0.0028947329154677907,0.005673676514316869,0.8749227673159368,0.19755095472530546,0.027937923943228023,0.05475833092872692,0.3654724492306631,0.10174188758924897,0.014388475729015478,0.028201412428870337,0.00866141800181007,0.006665221948518486,0.0009426047275821669,0.001847505266061047,0.0167407197537589,0.012980445470621526,0.0018357122030197375,0.0035979959179186856,0.014733104401168474,0.011834789549155936,0.0016736919888247692,0.0032804362980965477,0.002007615352590407,0.005795810961224716,0.0008196514466314638,0.0016065168353976691,0.11992407627155,28.733880991446288,0.04515935745973516,7.964625462752691,0.0167407197537589,0.014733104401168474,0.0018357122030197375,0.0016736919888247692
baseline_oracle_kmeans,5,0.5,0.38012125479208125,0.020855298657005587,0.0029493846208078693,0.005780793856783424,0.8837379869820084,0.20458467728672644,0.028932642527261142,0.05670797935343184,0.3679354297686228,0.09634884860905928,0.013625784842196374,0.026706538290704893,0.01609224043181127,0.010024454595133861,0.0014176719643831598,0.0027786370501909933,0.01724762931480798,0.014352581389211798,0.0020297615255687003,0.003978332590114653,0.01669349037298398,0.01321259359155941,0.001868542905130716,0.0036623440940562035,0.000554138941823998,0.007845422794947921,0.0011095103319166382,0.002174640250556611,0.032128412068100465,4.5147070907573505,0.0628617149329582,1.2514129595866408,0.01724762931480798,0.01669349037298398,0.0020297615255687003,0.001868542905130716
baseline_oracle_kmeans,5,1.0,0.3792435996604906,0.02273575632915299,0.003215321495149809,0.006302030130493626,0.9414105888272004,0.12815840248561883,0.018124335092723192,0.03552369678173745,0.3747618209002133,0.08221546048810498,0.011627021925902738,0.022788962974769365,0.033176935362220335,0.023099581073542926,0.003266774083934126,0.006402877204510887,0.01856279845330446,0.017118327425919563,0.002420897081087876,0.004744958278932237,0.016476154233763793,0.015150572837167345,0.002142614558404348,0.004199524534472522,0.0020866442195406703,0.007950805342581822,0.0011244136747267674,0.002203850802464464,0.11241000244600574,6.640669049419948,0.05529313287392868,1.840699549652504,0.01856279845330446,0.016476154233763793,0.002420897081087876,0.002142614558404348
baseline_oracle_quantile,3,0.3,0.0520725712492409,0.004396680582919118,0.0006217845309786662,0.0012186976807181857,0.908358707016183,0.16677001901078348,0.023584842268226887,0.046226290845724695,0.3901379514554199,0.01953214450861326,0.0027622623666312043,0.00541403423859716,0.007814561115596214,0.006774901713338492,0.0009581157886748014,0.0018779069458026106,0.015221504090692164,0.01305449151146688,0.0018461838945400906,0.0036185204332985776,0.015793905826475368,0.01062584819716311,0.0015027218632145771,0.002945334851900571,-0.0005724017357831962,0.007308479284814913,0.0010335750524908067,0.0020258071028819813,-0.03760480780169573,4.332592106441798,0.07065121993716579,1.2009332613634789,0.015221504090692164,0.015793905826475368,0.0018461838945400906,0.0015027218632145771
baseline_oracle_quantile,3,0.5,0.05059711305633075,0.005049136896167681,0.0007140557876838728,0.0013995493438603906,0.8999586301103416,0.2046776115496257,0.028945785416761266,0.05673373941685208,0.38466933794783115,0.02286671980612566,0.0032338425276808376,0.006338331354254442,0.01237991432903565,0.01318602144796279,0.0018647850365451492,0.003654978671628492,0.020953870911967966,0.016049797295853683,0.0022697841009135305,0.00444877683779052,0.018493973352433312,0.01423904937665228,0.002013705674376182,0.003946863121777317,0.0024598975595346304,0.00674115649477865,0.0009533434940995441,0.0018685532484351065,0.117395853485461,1.591140622470497,0.04117542125358997,0.4410416789963469,0.020953870911967966,0.018493973352433312,0.0022697841009135305,0.002013705674376182
baseline_oracle_quantile,3,1.0,0.050308412997524365,0.005864305000465856,0.0008293379665551173,0.0016255024144480297,0.8506887241715074,0.22818810777537946,0.032270671678819515,0.06325051649048626,0.3907184884306843,0.020856381272447953,0.002949537725752012,0.005781093942473944,0.046437656944218135,0.04176418772480784,0.005906348070191918,0.01157644221757616,0.019020562654715214,0.015148591769945055,0.0021423343931909746,0.004198975410654311,0.016250367249539658,0.014405057014224317,0.002037182699627371,0.003992878091269647,0.0027701954051755516,0.007581048260777616,0.0010721221267396667,0.002101359368409747,0.1456421376940089,4.372549999510217,0.052977532143606045,1.2120090242465165,0.019020562654715214,0.016250367249539658,0.0021423343931909746,0.002037182699627371
baseline_oracle_quantile,5,0.3,0.0966060360143052,0.005478756475109184,0.0007748131712038821,0.001518633815559609,0.9161189807795793,0.1708537724355693,0.024162372216098855,0.047358249543553756,0.4448734106870853,0.022632821458405412,0.0032007643061245745,0.0062734980400041655,0.008762839610370119,0.007647380795212862,0.0010815029637221574,0.0021197458088954286,0.0167407197537589,0.012980445470621526,0.0018357122030197375,0.0035979959179186856,0.014752791424745344,0.012071357722196658,0.0017071477806987706,0.0033460096501695905,0.0019879283290135425,0.007714401777767512,0.001090981161971393,0.0021383230774639304,0.11874808002608095,52.55425227710364,0.06098581409926244,14.567295520808788,0.0167407197537589,0.014752791424745344,0.0018357122030197375,0.0017071477806987706
baseline_oracle_quantile,5,0.5,0.09514832233353829,0.005325151783270139,0.0007530901873595903,0.0014760567672247968,0.9176520713207463,0.16358127148649637,0.023133885268643843,0.045342415126541934,0.44652011338312647,0.026444320095544458,0.003739791612685435,0.007329991560863453,0.01754831971773052,0.019626453672054744,0.002775599696430705,0.0054401754050041815,0.01724762931480798,0.014352581389211798,0.0020297615255687003,0.003978332590114653,0.015866655430780325,0.015476065218887444,0.0021886461324721164,0.0042897464196453485,0.001380973884027655,0.007694593078782668,0.0010881797888956598,0.002132832386235493,0.08006746079833804,4.233319612414336,0.06269780321799649,1.173416329908328,0.01724762931480798,0.015866655430780325,0.0020297615255687003,0.0021886461324721164
baseline_oracle_quantile,5,1.0,0.0950227367024784,0.005251362277479077,0.0007426547753745375,0.0014556033597340934,0.9037992640876391,0.14540490151629784,0.020563358375987262,0.040304182416935036,0.44611873301462246,0.024337488350759207,0.003441840609974088,0.006746007595549212,0.04006952109314523,0.044620092525031935,0.0063102340003242515,0.012368058640635532,0.01856279845330446,0.017118327425919563,0.002420897081087876,0.004744958278932237,0.017627595227073332,0.013792438445709196,0.0019505453508118036,0.003823068887591135,0.000935203226231134,0.010368613720950999,0.0014663434147176664,0.002874033092846626,0.05038050855228926,2.4058200690518348,0.07528725953774527,0.6668593005753662,0.01856279845330446,0.017627595227073332,0.002420897081087876,0.0019505453508118036
baseline_random,3,0.3,-0.00025560306697730556,0.0007858022066204003,0.00011112921379452752,0.00021781325903727394,0.8547347798273635,0.19557452025362312,0.027658413899728538,0.05421049124346793,0.001741780222312351,0.0015710934813089252,0.00022218617090230427,0.0004354848949685164,0.0015503370993413027,0.0016130997000862667,0.00022812674733219704,0.0004471284247711062,0.015221504090692164,0.01305449151146688,0.0018461838945400906,0.0036185204332985776,0.015316171946976133,0.013067238488659524,0.0018479865893426004,0.0036220537151114966,-9.466785628396476e-05,0.0009647849317832508,0.00013644119353010747,0.00026742473931901063,-0.006219349659529305,0.5505508590362626,0.009013219192220302,0.15260491235854715,0.015221504090692164,0.015316171946976133,0.0018461838945400906,0.0018479865893426004
baseline_random,3,0.5,-4.697003343172528e-05,0.0010038336152700838,0.0001419635113080968,0.00027824848216386974,0.8967218953572922,0.1950052611933591,0.02757790851137562,0.054052700682296215,0.0017782728663295207,0.0018383877345784447,0.0002599872867141186,0.0005095750819596724,0.0018018828652625457,0.0015732494968526143,0.0002224910775445615,0.0004360825119873405,0.020953870911967966,0.016049797295853683,0.0022697841009135305,0.00444877683779052,0.020914178057288842,0.015915041935788025,0.002250726815132798,0.004411424557660284,3.9692854679122985e-05,0.0007529716147063949,0.00010648626695997523,0.00020871308324155145,0.001894296993900646,0.08759760364527006,0.005044560924411967,0.02428081694487866,0.020953870911967966,0.020914178057288842,0.0022697841009135305,0.002250726815132798
baseline_random,3,1.0,-9.225055656077417e-05,0.001092935126786197,0.0001545643679094998,0.0003029461611026196,0.843121610473266,0.23063140851246663,0.032616206582754,0.06392776490219784,0.0024966673388851206,0.0030459375602906974,0.0004307606207904721,0.0008442908167493253,0.0019839312077104218,0.0020320554455753354,0.0002873760370626742,0.0005632570326428414,0.019020562654715214,0.015148591769945055,0.0021423343931909746,0.004198975410654311,0.019070353923183736,0.015074995970525884,0.0021319263754237465,0.004178575695830543,-4.9791268468519386e-05,0.001043647299459422,0.00014759401652295696,0.00028928427238499564,-0.0026177600196373163,0.1935025906311174,0.007796122251786771,0.05363618165287162,0.019020562654715214,0.019070353923183736,0.0021423343931909746,0.0021319263754237465
baseline_random,5,0.3,0.0001741741564698717,0.001345554502369422,0.00019029014261630174,0.0003729686795279514,0.893465782883098,0.18128464854896106,0.025637520862798076,0.05024954089108423,0.00425256549272863,0.0024619315236997234,0.0003481696950450008,0.0006824126022882015,0.004228524012664308,0.00274594977111196,0.00038833594079018297,0.0007611384439487586,0.0167407197537589,0.012980445470621526,0.0018357122030197375,0.0035979959179186856,0.01656918201466158,0.012909967834995215,0.0018257451602050655,0.003578460514001928,0.0001715377390973156,0.0012969227648498493,0.00018341257634010692,0.00035948864962660954,0.010246736198950113,1.7116149918395138,0.010896503543916407,0.47443547046402873,0.0167407197537589,0.01656918201466158,0.0018357122030197375,0.0018257451602050655
baseline_random,5,0.5,5.8833246892328275e-05,0.0011555035223126738,0.00016341287526244655,0.0003202892355143952,0.8939320788852956,0.18796353352890116,0.0265820578348142,0.05210083335623583,0.004752734395052314,0.003268005113822891,0.0004621657153872962,0.0009058448021591006,0.004099618963930394,0.0025049585027575915,0.0003542546287781588,0.0006943390724051912,0.01724762931480798,0.014352581389211798,0.0020297615255687003,0.003978332590114653,0.017523984389237458,0.014373272749605344,0.0020326877258179505,0.003984067942603183,-0.0002763550744294622,0.0013627479561884306,0.00019272166417378948,0.00037773446178062737,-0.016022786052817928,0.42554982139080216,0.011391651371544237,0.11795639245975884,0.01724762931480798,0.017523984389237458,0.0020297615255687003,0.0020326877258179505
baseline_random,5,1.0,-0.00015116420810157866,0.0012914446384587452,0.00018263785227623757,0.00035797019046142565,0.8982700038828904,0.18182400166295482,0.02571379691166989,0.05039904194687298,0.004029821688076144,0.002523615082004478,0.0003568930675180023,0.0006995104123352845,0.0037152902030561617,0.0026915613624075253,0.0003806442582676127,0.0007460627462045209,0.01856279845330446,0.017118327425919563,0.002420897081087876,0.004744958278932237,0.018802489023240807,0.017458474154086058,0.0024690010927048652,0.004839242141701536,-0.00023969056993633934,0.0015689960976762829,0.00022188955606442605,0.00043490352988627504,-0.012912415686638035,0.8617143070753713,0.011779274339167908,0.2388550197515571,0.01856279845330446,0.018802489023240807,0.002420897081087876,0.0024690010927048652
